Timestamp,Vibration_X,Vibration_Y,Vibration_Z,Magnitude,Aux1,Aux2,Aux3,Raw_Data1,Raw_Data2,Raw_Data3,Raw_Extra1,Raw_Extra2,Raw_Extra3
2025-11-05 14:51:31.014,1.0,3.0,3.0,4.358898943540674,11,0,2,1,3,3,11,0,2
2025-11-05 14:51:31.135,1.0,4.0,4.0,5.744562646538029,16,0,3,1,4,4,16,0,3
2025-11-05 14:51:31.226,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:31.387,1.0,2.0,4.0,4.58257569495584,14,0,3,1,2,4,14,0,3
2025-11-05 14:51:31.434,0.0,4.0,4.0,5.656854249492381,14,0,2,0,4,4,14,0,2
2025-11-05 14:51:31.554,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:31.644,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:31.781,0.0,3.0,4.0,5.0,14,0,3,0,3,4,14,0,3
2025-11-05 14:51:31.826,1.0,3.0,5.0,5.916079783099616,17,0,3,1,3,5,17,0,3
2025-11-05 14:51:31.943,0.0,3.0,4.0,5.0,15,0,3,0,3,4,15,0,3
2025-11-05 14:51:32.034,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:32.174,1.0,3.0,4.0,5.0990195135927845,12,0,3,1,3,4,12,0,3
2025-11-05 14:51:32.244,1.0,3.0,4.0,5.0990195135927845,14,0,3,1,3,4,14,0,3
2025-11-05 14:51:32.365,1.0,4.0,4.0,5.744562646538029,16,0,3,1,4,4,16,0,3
2025-11-05 14:51:32.426,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:32.566,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:32.634,1.0,3.0,3.0,4.358898943540674,16,0,3,1,3,3,16,0,3
2025-11-05 14:51:32.755,1.0,3.0,3.0,4.358898943540674,14,0,3,1,3,3,14,0,3
2025-11-05 14:51:32.845,1.0,3.0,4.0,5.0990195135927845,14,0,3,1,3,4,14,0,3
2025-11-05 14:51:32.996,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:33.054,1.0,3.0,5.0,5.916079783099616,14,0,3,1,3,5,14,0,3
2025-11-05 14:51:33.174,1.0,3.0,5.0,5.916079783099616,16,0,3,1,3,5,16,0,3
2025-11-05 14:51:33.233,1.0,4.0,4.0,5.744562646538029,16,0,3,1,4,4,16,0,3
2025-11-05 14:51:33.354,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:33.443,1.0,3.0,4.0,5.0990195135927845,14,0,3,1,3,4,14,0,3
2025-11-05 14:51:33.566,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:33.656,1.0,4.0,4.0,5.744562646538029,16,0,3,1,4,4,16,0,3
2025-11-05 14:51:33.774,0.0,3.0,4.0,5.0,19,0,3,0,3,4,19,0,3
